Id,Review,Rating
929,"Love the Vanilla Fields. I don't wear anything else and always get asked ""what are you wearing?"" Nice and light.",5
930,My son loves this & so does his face ,5
930,"THIS IS SEXY SCENT! Bought it for my husband based on reviews and previous purchase on Kenneth Cole Black Aftershave. Husband is very pleased, and this aftershave has luscious sandalwood and moss aroma which is great for everyday use. Even better after few hours, just makes me to cling closer to him:)) Great product.",5
931,Very nice I like it use it all the time,5
932,LOVE this perfume!!! Sensuous and sensational...❤ WHITE DIAMONDS NIGHT,5
932,"White Diamonds is my all time favorite but I think my new all time favorite is White Diamonds Night hands down, this is my second time to order Night and I dont save it for a special night out I use it daily plus i also got the lotion, Im smelling good for sure. LOVE IT! ",5
932,"I love this sent it smells so good anything from Liz Taylor it smells good a big bottle for a good price,plus is in a very pretty black bottle love the color of the bottle.",5
932,I love this sent it smells so good anything from Liz Taylor it smells good a big bottle for a good price,5
932,"“White Diamonds Night” by Elizabeth Taylor is the Greatest White Diamonds Product today. Scent not quite as Lou as White Diamonds but demure,elegant,makes you feel like a queen! ",5
933,"Armani code Colonia smells real soapy when I first applied, but when it dried it has a nice fresh scent that didn't project long but lasted as a skin scent for hours. ",4
933,"Armani code colonia is a Fresh, mass appealing, masculine, versatile, just an amazing must have fragrance",4
933,"Get a lot of comments how good this smells, been wearing it since it's been available ",5
933,Armani code Colonia is a very nice clean sent can be worn year round!,4
934,Bond no. 9....my new absolute favorite! I love it!!,5
934,Bond No.9 patchouli is a very innocuous and pleasant smelling cologne. Use it for everyday use and people will be waiting for the mystical smell.,5
934,"Bond no.9 list the patchouli as a unisex fragrance and me as the Male counterpart bought it for myself and I have to say the I really and truly enjoy this fragrance. If I had to list one thing about this bond no.9 that i don't like, it would be that i didn't buy the bigger size. The smell is really nice and last all day with plenty of comments.",5
934,This is a very versatile and a very underrated scent from their house. The Rose and Patchouli combination is mesmerizing. Something my wife and I enjoy wearing during the day and nights out. Though it smells sweeter and fresher on her skin. Have to also say this is one of the longest lasting scents we have ever owned,5
935,"HI, I have been wearing thisa fragrance for over 25 years! How do I know? My husband and i were in Rome celebrating our 25th wedding anniversary. We were in a beautiful women's clothing boutique when i first got a whiff of this delightful fragrance I asked the woman who was wearing it where I could purchase it. There was a perfumerie right down the street and we purchased it. The rest is history as they say. I have been stopped and asked so many times about this fragrance by complete strangers and receive complements to this day! I have worn other fragrances in the evening that are far more expensive and have never received the complements that I do with my Cabotine We are returning to Italy this summer to celebrate 50 years of marriage and I intend on taking Cabotine with me!",5
935,I love this website. Great value for my money. I am a royal customer for over 2 years now and No imitations; the real deal! I will continue to shop on this site. ,5
935,"Women who have not tried Cabotine Gres must try it now. I met a French executive of the company who bought Cabotine manufacturer in 1991. They were just launching this perfume and had asked me to try, with one squirt I fell in love with it. I have hundreds of expensive perfumes in my closet but I always go back to Cabotine. People will stop and ask what I wear, some were literally writing it. It last longer than 24 hours and it's so inexpensive.",5
935,"Cabotine de gres’ Has been my “signature” cologne for over 20+ years. Before that I wore Paris, by YSL. That cost over 100.00$ a bottle for 1.5 oz. I was at Marshall’s one day and at that time this chain store sold Cabotine, smelt like Paris. Bought a box. Been wearing ever since. Now I buy w/ you and can’t get over how low the price. Every day I get compliments. Stephanie Harne",5
935,"I love Cabotine, it smells so delicate like a flower, I always am never out of a bottle.",5
936,"This is a wonderful, light fragrance. I would suggest getting the eau de parfume. The eau de toilette scent just does not last! You go through a bottle pretty fast when you have to apply more than once in the day. If I purchase it again, I will get the parfume.",3
936,I absolutely love it!! Downtown by Calvin Klein is my go-to perfume. It’s light and airy and smells great. I’m so happy to have found it for such a great price ,5
936,"The perfume Down Town by Calvin Klein is one of my favorites and it's too bad it's about to disappear. Can't find it in any store so if you want it, which ofc you do - order it here! ",5
936,"Downtown Calvin Klein eau de parfum. This perfume is by far the best in my opinion. It's a calming smell and it lasts for hours.... I ordered the roll on and I absolutely love it! The original is on the pricey side, however it is definitely worth it :) not to mention my BF loves....it!",5
936,"In my opinion the Calvin Klein Down Town is a suitable scent for all ages, flowery enough for the young, spicey enough for the young at heart, it is an interesting mix. I like to use a different perfume each day though I find myself reaching for this bottle more often than not. I reckon it's a go-to for the office and a good desk bottle. When I've scheduled after hour meetings I apply one general spritz on my clothing around 3pm to boost the scent and that's it - good to go mate. ",4
937,"this is the best ever ,every one loves it Emozione bysalvatore ,I only can get it here !",5
937,This smells good however it’s not a long lasting scent,3
937,"I keep ordering different perfumes from your company and i keep getting the same 1 sample, i would like to have samples of either different perfumes or the ones of the many perfumes i order, Thank You For Your Time, Sincerely, Loyal,Faithful CUSTOMER",3
937,"I just love this perfume, it's one of my favorites! I hope I never run out!",5
937,"I love this scent, it is light and airy and fresh. It has a wonderful scent that when you first spray it on your wrist, you love it so much that you want to keep this scent on your wrist all day long. My husband loves it also and he is very hard to please with my perfume. Thank you Salvadore Ferragamo !!",5
938,Son has used cool water and I figured why not get him Hot Water... gotta say it was a hit!,5
938,Hot Water by Davidoff smells amazing! Got it for my husband who’s a cologne freak and I’m not saying that lightly. Definitely a great buy!,5
938,My husband love the Hot water and we will order more when he gets low ,5
938,"Smells ok, not too strong and does not last through out the day. ",2
938,I've been wearing Cool Water for years and loved it.. So it was a no-brainer to get Hot Water.. It's the perfect complement to Cool Water.. Great fragrance by Davidoff!! ,5
939,"I just love the smell of the Michael Jordan cologne. It’s not a loud smell that hurts your nose, it’s sexy.",5
939,"My husband loves it and we only buy it from here, Thanks.",5
939,The original Michael Jordan cologne is still the best one. Great smelling cologne.,5
939,It's smells great !!!,5
939,"My boyfriend wore this cologne the first time he kissed me. I will always associate that smell and our first kiss (btw, it was MIND BLOWING). So every time I smell it on him, it makes me heart skip a beat and my stomach gets all warm and fuzzy. Definitely one of the best smells on this earth. ",5
940,Absolutely love this and will recommend to anyone. I ain’t sharing this with anyone ,5
940,Wow Tom Ford Noir this is amazing sexy perfume that will have people asking you what you are wearing!!!! ,5
940,I absolutely love Tom Ford Noir. I first purchased this for my husband for Christmas. He smelled so good and got so many compliments that I just ordered it for me. It is wonderful!,5
940,Tom ford noir pour femme is the best long lasting all day even when you take it off it still smell very nice,5
940,"The most seductive and alluring fragrance I have found. It just fits my chemistry. I searched high and low, long and hard to find my true love and signature scent. It took me 20 years but TomFord Noir Pour Femme is my magical elixir - ",5
941,My husband is very particular about his fragrance and thus chooses only Remy Latour Cigar. It is always consistent and the scent lasts all day. The best part is that the price is ,5
941,"Cigar smells great, its a little weak (i like it a little heavy & strong) but its perfect for someone who likes a light sent. Would buy again and would recommend. ",5
941,I purchased this as a gift for my son. HE REALLY LIKES cIGAR by R. Latour. It is his favorite and I am happy that I can give it to him. ,5
941,Cigar Remy Latour. Ive been using the Cigar for for about 15 years. highly recomend. dont let the price fool you. It was love at first test. ,5
941,Perfecto!,5
942,"I wanted to order 2 Davidoff products, but unfortunately there is no available shipping on my country (Philippines)",1
942,Cool water shower gel by Davidoff smells so good ,5
942,Wonderful fragrance and fantastic body wash ,5
942,"My friend loves ALL the ""Davidoff Cool Water"" products. They have such a nice, subtle to moderate clean, fresh scent. We like it so much we purchased 4 complete sets of all the products to give as Christmas presents.",5
943,"I have worn Estee Lauder Intuition for years. Everyone asks what I am wearing & tell me how good it smells. I used to wear Pleasures until Estee Lauder came out with this fragrence. My husband and friends and even strangers always tell me how good I smell. I will continue to wear this perfume as long as I am on this earth. Also, the product was priced right for my budget. I will be ordering again as needed. This scent is me!!!!! ",5
943,I love this fragrance and will continue to get more and other products soon.,5
943,"I never thought in a million years that I would wear any fragrance by Estee Lauder. Intuition is soft,feminine and very sexy for anyone that loves to smell great. Ever since I was growing up,everyone on my mom's side of the family wore the Youth dew,White linen,and of course Beautiful. This one,along with Sensuous & Pure White linen are my absolute favorites. What can I say,it just runs in the family so,yeah I believe that's a good thing. Love it.",5
943,"I never thought in a million years that I would wear any fragrance by Estee Lauder. Intuition is soft,feminine and very sexy for anyone that loves to smell great. Ever since I was growing up,everyone on my mom's side of the family wore the Youth dew,White linen,and of course Beautiful. This one,along with Sensuous & Pure White linen are my absolute favorites. What can I say,it just runs in the family so,yeah I believe that's a good thing. Love it.",5
943,Intuition is a sweet and beautiful perfume.,5
944,"Mimosa/Cardoman: My wife I have been shopping for a fragrance for me for the past six months. The deal was she had to Swoon with delight when I wore it. She already had Grapefruit which I loved to wear. When I tried M/C on for the first time, we closed the deal--we both loved it. When I wear it I really feel special. Indeed, I love many of Jo Malone fragrances. Sincerely, ",5
944,Jo Malone / French Lime Blossom This is my new favorite scent. It's fresh and romantic at the same time. For me the scent reminds me of le temps perdu - very nostalgic. I smelled it first on a friend and knew it was the scent I wanted to wear. ,5
944,"My Jo Malone Red Rose arrived safely, and promptly, in the mail yesterday; thank you for your excellent service and very competitive prices. I would recommend FragranceNet to anyone looking for top quality perfume.",5
944,THIS SCENT IS ABSOLUTELY BEAUTIFUL.!!!!!,5
944,"Jo Malone pomegranate is my absolute most favorite perfume. I don't care for floral scents... this is not floral. It's a romantic woodsy smell. This is my third big bottle and each bottle lasts me a year. It's perfect!!! I treat myself once a year or my son or husband treat me to a bottle. I feel like I have a treasure when I get it. If you've never tried it, you won't regret it. I get compliments on it ... it doesn't overwhelm like many scents do.. it's a subtle seductive smell. Yes! That's it, subtlety seductive. ",5
945,Lacoste Eau De Lacoste was purchased an additional time as the suddle aroma has held the test of time. I purchase this for my husband and I am not certain who likes it the most. It is not an old smell as many are nor sweet. This is Manly and arousing and it softens as the day goes by only to be the right amount ooooh my comes night end. This wife has not been disappointed. Purchase process has always gone smoothly as well as the product arrival. ,5
945,Eau De Lacoste Rouge is a fine elegant scent that both my lady friend and I find quite agreable. ,5
945,"“Lacoste eua de lacoste"" loved it ,& they're original 100%",5
946,"I always liked Patchouli but for me it cannot be dirty or too Earthy. Well this one by Va Cleef & Arpels is a super smooth classy Patch with I believe notes of suede,cacao or chocolate just there enough to nearly add a gourmand vibe.I think it also has a touch of white wood but this is a unisex modern Patchouli for winter and early spring and Autum. Beautiful is not the word this is amazing with longevity of about 9 -10 hours and a skin scent next morning.",5
947, paco rabanne 1 million.. the scent does not match the ingredient mandarin orange citruses sea notes of cardumon over whelming. ,2
947,Paco Rabanne's One Million has a great scent suitable for anytime. while I really like how it smells. it doesn't last long at all. After about an hour the scent has evaporated away. It is a great scent. ,4
947,"Paco Rabanne's 1 Million is a cologne that gets attention ... a lot of it! I used to wear JPG Le Male pretty much exclusively, but now I have two colognes to choose from when going out for the evening, and it's a tough choice for which one to wear :) 1 Million smells absolutely marvelous on my lover ... my latest purchase of 1 Million is for him!",5
948,I have been wearing this for at least 10 years now....I get so many compliments. From the first moment I smelled it in a store I knew I found my new fragrance! Men ask me for the name for their girlfriends or wives... It never gets old. Great for any age. I have gifted it for friends since they like it so much. Keep selling it!! ❤️,5
948,"Absolutely love this perfume, very unique sense ! Definitely recommend.",5
948,This smells amazing! Very unique scent that could be worn by any woman. It smells clean and crisp but very elegant. I ordered one and I liked it so much I had to order another one. ,5
948,I Iov it me encanta my favorite,5
948,Rumeur is a classic French fragrance to be worn by all ages.,5
949,Very strong. One spray and go. Can give you a headache. ,2
949,Jimmy choo flash perfume is the best. I have never had so many compliments when I wear this perfume. This is definitely a perfume that I never get fed up of. ,5
949,Wow this perfume has became one of my favorites I love the smell and the price you must try you won’t regret.,5
949,Best perfume ever! I have never received so many compliments for a perfume. I love love love it! It’s clean and fresh.,5
949,"Jimmy Choo Flash is such a sexy, awe-inspiring smell. I get THEE best compliments whenever I wear this. The body lotion & perfume can be worn alone or as a complete when I dress sexy or skin-showing. It's heavenly 5 stars",5
950, L'Eau d'Issey Miyake My absolute favorite! My mother and her sister wore it and that is where I first enj0yed it!,5
950,LOVE L'Eau d'Issey!!! Cannot beat the deal on their perfume! It retails at Ulta for $110 for the same size. Scent is exactly the same it's just a tester. This is a very reputable company with great reputable products. Can't go wrong. ,5
950,"I bought L’Eau d’Issey fragrance for women after smelling the scent for men. It is light, fresh, & blooms like a bouquet of spring flowers. I love it, one of my all time favorites.",5
950,I absolutely love I could find one of my favorite perfume's at such a discounted price. The bottle was bigger than even I thought when it arrived. Shipping was pretty fast as well and I chose standard shipping. Thanks for much for having a great website where I can pick my favorite's and not have to pay retail store prices.,5
950,I love Issey Miyake L'Eau D'Issey. I buy the parfum and the scent lasts for hours! People always compliment me on how good I smell. Love love love it. ,5
951,I just received my order. I am very pleased with the price and the timely delivery of Pour Lui by Oscar De La Renta. I used this scent a number of years ago and always liked it so much. I was surprised and excited to see it was available through FragranceNet!,5
951,Been using Oscar pour lui for 35 years now. I still get stopped every time I wear it by someone wanting to know what scent it is.,5
951,Pour Lui has a unisex appeal. I'm a girly girl and I get compliments every time I wear it. Reordering now before I run out! ,5
951,"Wore this for the past 10 years - fresh, clean, and sophisticated - keep a bottle in the clubhouse locker or in your Rover’s center console ",5
951,Very pleased with this classic scent!,5
952,The body cream and the perfume combined together are long lasting!! I receive so many compliments each time I wear this fragrance. Love it.,5
952,Roses De Chloe is my favorite smell and everyone loves it. I would bathe in it if I could ,5
952,I like the smell but unfortunately it’s very short lived.. I’m very disappointed ,2
952,"Smells hauntingly good, just like Chloe but with a rose twist. ",5
952,This is the best selling fragrance I've ever worn. I get so many compliments. Love love love it,5
953,I adore this delicious smelling perfume! My new favorite! ,5
953,Vince Camuto Ciao perfume smells awesome. It is a very feminine scent. Uplifting. My children love for me to wear it. The bottle is beautiful as well. Great service from Fragrance Net...the price is unbelievable! I shipped around to compare prices and purchased from this site. I will definitely order my perfume from here again! ,5
953,"I just got a sample in the mail of Vince Camuto Ciao today. What a refreshing smell! I first smelled the black berry, with a slight floral smell. After the berry smell softened, the light woodsy smell introduced itself. What a wonderful smell!! I'm gonna buy the big bottle today.",5
953,"I have always worn light florals and citrus perfume. Vince Camuto's ciao was a nice surprise with its fruity top notes and subtle fragrance. Years ago, I wore over-powering scents and cringe at the thought! Another trait of ciao is that it is pleasantly light, so the whole office can't smell you before you even get there!",5
953,"I have always worn light florals and citrus perfume. Vince Camuto's ciao was a nice surprise with its fruity top notes and subtle fragrance. Years ago, I wore over-powering scents and cringe at the thought! Another trait of ciao is that it is pleasantly light, so the whole office can't smell you before you even get there!",5
954,"awesome ,my favorite,top of my list. Writen by jdm in R.I. -Balenciaga Paris 12/18/2018",5
954,"Balenciaga Paris - The loveliest fragrance. As close to Le Dix that I can find from any perfumery. Luckily, it's Balenciaga.",5
954,"I have worn many perfumes In my day, however, I get compliments every time I wear Balenciaga. It's my signature perfume. Now, my 19 year daughter loves it. What can I say? Good taste has been passed down to my daughter. ",5
954,A must have & worth every cent,5
954,"Just love this. Basically the same as their former Le Dix. Very original, very classic, very good quality. Balenciaga Paris is a close friend. Makes you feel rich. Makes you feel French.",5
955,"I love it , the body wash is the best ! And the body spray & lotion is great too ! And the white musk is just like I remember it was . And the J-Lo glow is for my sister birthday and I know its what she wanted ! Thank You so much ! All of it was a great buy !! Sincerely Tammy ",5
955," Body Fantasies Japanese Cherry Blossom has the best smell! I love it!!!! But, where are the ingredients?? ",4
955,I Love the Scent of this product!!!,5
955,The soap is just the best smelling stuff I love it,5
955,Japanese Blossom. It's a wonderful product and it scent is marvelous.,5
956,Blvgari paraiba has become my absolute favorite scent to wear! I especially get a lot of men who ask me what fragrance am I wearing. It’s flirty and citrusy yet grown and sexy! And the price on this site Can’t Be Beat!!,5
956,"Upon first spray I was not a fan of this fragrance. I have had a couple other omnia perfumes before & feel they share some kind of warm familiar kinship scent. This one is a little different. I wanted a summer scent. After wearing this through the day, I really really liked it. It changed & now- pretty sure I’m a fan. ",4
956,"bvlgari Omnia paraiba I bought this off this website, as the crystaline I usually wore wasn't in stock. It's really special. And I love the bottle enough to just keep it on my dressing table, but hey...summer's coming and I luv the scent! ..this site has always been good.",5
956,This parfum smells like exotic fruits mixed with pink pepper and beautiful flowers..its tropical without being overly sweet..its very unique and I'm glad I took a chance and purchased it. If you like tropical scents but you want something unique that nobody has then try this I'm sure you will like it.,5
956,I bought Bvlgari Omnia paraiba and it is fabulous. The scent smells fantastic. You can wear it all year long. I get a lot of compliments on it as well. Very good eau de toilette. I will buy more when I run low. Thanks Bvlgari for making this scent. ,5
958,i love the fragranees and gucci flora glorious mandarin is up there with the best,4
958,Gucci Flora Glorious Mandarin tester was just like buying it new best ive ever had and seen looking forward in buying more testers,5
958,I love this scent I get so many compliments when I wear it. It's strong enough to leave your scent in the breeze but not overpowering. I get migraines so it's perfect for me. Fresh and flirty!!!,5
958,Glorious Mandarin by Gucci is a wonderful happy scent which can be worn anywhere if a woman has the right body chemistry. I wish it came in eau de parfume or were a bit longer lasting. I can't smell it after an hour and no one else can either. I still love it. ,5
958,very feminine and pleasant scent. ,5
959,Hanae Mori 'Eau de Toilette' is one of the most sublime and pleasant fragrance's I've ever worn. There are immediate citrus (blood orange and Italian lemon) notes that first hits you. After the high note the middle note discloses evergreen and spice. Finally the dry-down discloses a blonde wood as well as nutmeg and cardamom. The silage is moderate and the life of the essence is moderate as well. All in all the fragrance get's ten-stars for me....the perfect all around fragrance for men (as well as women). This is definitely one of the top five fragrances I go to for any event.,5
959,I've been wearing woman's Hanae Maori for years and decided to purchase it for my husband. He wore it for the first time and received compliments the entire evening. We both love it. Joe & Gail D,5
959,"William, I love this smell been wearing for yrs , but just recently restocked! Recommend! Hanae Maori !",4
959,I've been using the Hanae Mori family of colognes since 2009 and receive compliments any time I wear it. It has become my favorite. I love the scent.,5
959,"Hanae Mori (eau de toilette) is my #1 favorite. Recommended by a saleslady and she was right. Haven't tried the men's ""eau de parfum"" (must mean cologne) yet. I like to wear this at night also, on dates, etc. Lasts several hours. This replaced Pi as my go to, Pi now #2 but also great. ",5
960,"Love it , very soft and amazing fragrance , very good for summer time . ",5
960,I love Prada Candy Florale. It is a soft floral fragrance that can be worn anytime by any woman. A universal scent thats perfect for all age groups. Soft and it lasts all day long. Pricey but worth every penny. ,5
960,"Prada Candy Florale If I had known the scent doesn't last very long would not have bought it. I like the smell, but it only last about 1 to 2 hours.",1
960,Prada Candy Florale is an amazing smelling scent. It makes you want to sniff yourself over and over again!! i just wish it lasts longer!!,4
960,Sweet and soft floral...good for day wear. ,4
961,"Yacht Man Black is pleasant, but it's entirely too light. It's very fresh and clean, but there isn't much to like after the dry down. I can soak myself, and my clothes and my wife still says she can't smell anything. For this reason I will not be revisiting this one.",1
961,Right away the woman loved the smell of it and ask what do you have on yacht man black 2 new numbers in one night. ,5
961,Strong and rich good for causal nights out,5
962,"This fragance is one of my favorites bond no 9 perfums, my first option is Nolita. Astor Place is a really very good scent it last throughout all day. Amazing, nothing compare to this scent. For the person that wrote the review before i would like to say that Nolita is the same scent that I love New York for mothers day that was discontinued. ",5
962,I really loved the fragrance I love New York for Mother's but that's discontinued. I think this is now my favorite Bond No.9 scent.,5
962,"Bond No. 9 Astor Place is a very beautiful scent and the bottle is amazing. I am very happy with the tester bottle. The price is right and I am able to collect all my favorite Bond No. 9 fragrances. Love it , Love it ",5
962,Astor place is one of my favorites scents. This fragrance will last all day it's worth every penny. I get so many compliments when I wear it. I absolutely luv that it is unisex. It smells different on everybody it blends with you ph. ,5
962,"I purchased Bond No. 9 Astor Place as a sample vial first, is a great scent, this scent last throughout your day. I received tons of compliments. I will be purchasing. ",5
963,"I AM JUST THRILLED. YOU HAVE CAESAR'S WOMEN, I HAVE NOT BOUGHT ANY OTHER FRAGRANCE, I JUST DO NOT LIKE HOW THEY SMELL. THEY ARE EITHER SO STRONG I GET A HEADACHE OR IT SMELLS LIKE INSECT SPRAY. EVERYTIME I WEAR CAESAR'S WOMEN I GET SO MANY COMPLIMENTS. I CAN NOT THANK YOU ENOUGH FOR OFFERING CAESAR'S WOMEN",5
963,I am so amazed I finally found this Caesar’s Women again. It is amazing !!!,5
963,love it so much,5
963,I have been using this since I first went to Caesar's in Atlantic City over 30 years ago. I always get compliments on it. It's the only perfume I use.,5
964,I’m so loving it This ck summer perfume is great I recommend this to anyone. ,5
964,Love it. Co summer,5
964,Summer scent that can be worn year round. Crisp and clean and should be applied liberally for maximum effect. Very piney & woodsy with a playful beach tone.,5
964,CK One SUMMER is such a refreshing scent. Thank you ,5
964,The Jury is still out on this one nothing beats CK1 Summer 2011 which is the absolute best.. Summer 2017 has to grown on me as it gave me a headache on this blind buy as in stores it was always sold out so I never got a chance to smell it.. we shall see ,2
965,"I just love ""chill""! Light and great smell. One of my all time favs. Curve chill I believe is one of my favorite curves out there.",4
965,Good business good product,5
965,Curve chill is the best of curve..,4
965,"Claiborne curve chill. Best of the curves. Citrus & musk mixture with a little spice. Is strong when first applied but fades just enough after an hour. Great scent at great price. My everyday cologne. Use others for dates or more formal settings but this would be fine anywhere, anytime. ",5
965,"Great cologne, fast shipping, great variety of cologne",5
966,Amazing! but now with a new design. The picture is not updated! ,5
966,That's my favorite perfume and love will be placing my order for christmas,5
966,I will not use any other cream since I bought Dolce & Gabbana Light Blue Body Cream. It has such a soft smell on the skin.,5
966,Just opened my dolce gabbana light blue lotion& love it.. I also ordered some perfume& i will be shopping again soon! Very happy& prices are awsome,5
966,"My husband and I both wear Dolce & Gabbana Light Blue fragrance. He liked mine so much, I decided to buy him the men's deodorant and spray cologne. This is my go to fragrance. I always feel good when I wear it! Always get compliments when wearing it. I also purchased a atomizer from FragranceNet to carry in my purse & for traveling.",5
968,The best masculine perfume. Very confident among your peers,5
969,My husband has been wearing Jovan Sex Appeal for over 40 years. It still smells as good as it did that long ago. Females still comment today as to how good he smells. Love it.,5
969,"I used to wear KL Homme by Karl Lagerfeld back in the late 1980s, until it was sadly discontinued. If you used to like KL Homme, you will also like Jovan Sex Appeal. They smell very similar and Sex Appeal would make a great replacement. Very nice and slightly sweet, and very masculine. Jovan Sex Appeals smells GREAT!!! A+",5
969,"It smells good, I'll wear it.",3
969,Sex Appeal has always been a favorite of mine! nice fresh scent that lasts the ladies love it!!,5
969,Still a winner since the 70s. Many compliments.,5
970,"This was very unexpected. I thought there would be a syrupy rose in it, but it's still delicious on my skin with oud and praline. Very gourmand without being sickly sweet. It's rich and cozy. The original gold bottle formula with a mosaic rose is different and deeper than the newer version. ",4
970,I love it! Blind bought two bottles about a week ago and am glad I did because this old formulation is now sold out!,5
970,"This scent is incredible and ridiculously addictive. It was a blind buy for me and at first spray, I was skeptical. Skip to two days later, I have to stop myself from drenching myself in it. Absolutely intoxicating. Bought two bottles of this old formula, and I am so glad I did because here I am checking back a week later and it is sold out! 15/10!!",5
970,Oud Bouquet is the best Oud fragrance on the market. The spotlight is really on the Oud but it’s an heavenly gourmand Oud. Amazing!!! ,5
970,Little goes a long way with Lancome Oud Bouquet. Very sophisticated and beautiful,5
971,"Miss Dior Absolutely Blooming. One of the finest I’ve found in years!! Surely a true “nose” created it. It’s clean, classy, sophisticated, unique and absolutely perfect!!! VERY Classy!!! One of those fragrances you will never tire of. Thank you to the nose! I’ve hunted for something truly great for years.",5
971,"I love the Miss Dior Absolutely Blooming, the fragrance smells so nice and captivating. Will purchase again. ",5
971,Miss Dior Absolutely blooming is now my #1 favorite! It lasts all day and I get compliments on it everywhere I go! I purchase the mini vile just test it out and fell in love with it! I will be purchasing a full size bottle for myself and as a gift for a friend as well! Love it!,5
971,"I love it, I have been receiving a lot of compliments wearing it days/evening or night ",5
971,I smelled a sample of this fragrance and loved it. I purchased it because it has a richness and fullness about it. You can smell the layers of notes that come together for a sweet and spicy collaboration. It's more of a winter fragrance for me but I am looking forward to wearing it. It's nice!,4
972,I just received my perfume today Roberto Cavalli Signature eau de parfum in the 2.5 fl oz and it's amazing. This was a blind buy from a YouTuber and I'm glad I did. The only thing to say this is a very sexy warm scent but smells really good and sophisticated!!! I've purchased a previous perfume from this house the original and absolutely loved it so glad that I made this purchase!!!,5
972,"Very, very warm scent. Oriental. If you like an oriental fragrance with strong pink peppercorn note, Roberto Cavalli Signature will be right up your alley.",5
972,Roberto Cavalli signature is sensual I really like it's my friend who recommended me this product and I am satisfied and Fragance you are the best ,4
972,This has became one of my top 5 rotation..each time I wear I gets stop.I never tell what I an wearing because it very hard to find.I normally purchase one than one because it hard rare find..A MUST BUY...,5
972,"This is my first time to wear Roberto Cavalli's signature fragrance. It is a bit more floral than I usually wear, but it is a pleasant scent.",4
973,Bombshell parfum Victoria Secret . It’s Amazing Smells ,5
973,I love Bombshell perfume it smells so fresh and clean ! The delivery was fast and can’t beat the prices. ,5
973,I love it. The smells is a perfect blend of sweet scent. Stays on all day long.,5
973,Love this fragrance!!! and love buying my perfumes here <3 ,5
973,I loved this I wish I had gotten the bigger size it's a very feminine light floral with sweet undertones and with a touch of citrus but just enough that it blends into the background of the floral and sandalwood it smells like a hot chick ,5
974,"Bought the clean fresh laundry and love it! Fast delivery, good packaging! Smells so fresh and light... love it, thanks!",5
974,"Fresh Laundry...Fabulous! I have people stop me every day, everywhere I go telling me how great I smell.",5
974,"Its exactly as described....CLEAN like fresh laundry I wear this to work and had someone sniff my shirt and was like..""ohhh that's you smelling so good""!! Lol absolutely love this scent right after a shower it's the best thing to put on ..well along with deodorant..will be buying more..im almost out of my bottle ...and I bought the biggest one",4
974,"I have been told sooo many times ""You always smell so fresh and clean"" This perfume is the best smelling perfume you will buy....""if you love that fresh clean scent"" My other favorite is warm cotton. I mix the two in the summer and the combination is DYNAMITE! This perfume will not overpower you but it will linger all day. If you like heavy scents or musks, THIS PERFUME IS NOT FOR YOU! But if you like light fresh and clean scents....THIS IS THE ONE!!!!!!",5
974,5 ⭐️ ⭐️⭐️⭐️⭐️⭐️Star Fragrance ,5
975,"Joy by Dior is a beautiful light flowery summer fragrance, the smell makes me happy and joyful, I feel special when I were it. ",5
975,"Smells fresh , flowery. Stays on for 2-3 hrs. Nothing special. For teenagers girls perfect. :(",1
975,"Joy by Dior is the most wonderful scent! Soft and powder scent, love this! My husband loves it when I wear it and I wear it almost daily! It's a great fragrance and I highly recommend it!",5
975,"I love the new Dior joy perfume,it smells very light not very strong smell,I would recommend this perfume...",5
975,"I bought Joy as soon as it was released (I am a total Dior fan-girl). At first I was a bit disappointed, only because it isn't anything ""ground breaking"". I put it away for the winter and just pulled it out to get me warmed up for spring. In my refreshed frame of mind, I can say this is so pretty. I smells like a girl/woman. It does smell slightly familiar to me;but in all fairness, I have a lot of fragrances in the floral woody musk category. Honestly, when I go through my collection it doesn't smell similar to anything that I have. The longevity is amazing. My work day is 12 hours. With 2-3 sprays it lasts from the time I get ready for work at about 5:30 a.m. until I get ready for bed at about 9-10 p.m. (and faintly when I wake up in the a.m.) Overall I give this 5 stars,regardless of the lack of originality. It's a pretty,pleasant, long lasting easy dumb reach.",5
976,I always buy the Green Tree body cream for my daughter at Christmas. It is a wonderful product. Thank you for supplying this product,5
976,"Elizabeth Arden Green Tea fragrances and lotions are the best. They truly last all day. No matter where I go, people always ask ""what fragrance are you wearing?"" Their second question is ""where can I buy it?"" It truly is a fantastic purchase.",5
976,"We, my 2 daughters and I, love this product. The GREEN TREE ITEMS I PURCHASE EVERY YEAR FOR THEM AT CHRISTMAS. THEY LOOK FORWARD TO GETTING THESE. GOD BLESS THIS COMPANY FOR ALL THEIR EFFORTS. ",5
976,This product is the best . I love the smell too.,5
976,"Fantastic value. I normally order the lotion, but I tried this a few months ago and decided I may never go back to the lotion. The Green Tea body cream is a little heavier than the lotion. but works the same. I love it!",5
977,"This smells Great. This can easily be Mistaken with ""1 Million"" by Paco Rabanne which I also own and is much Cheaper. I really like this Fragrance. I'll be back to Fragrancenet to get this Again.",5
977,"I love this sent it's so good, it smells just like one million but it's different, great sent.",5
977,Very good fragancia and cheep price,5
